Statement,Label
DETROIT COP UNDER FIRE FOR FACEBOOK POST: “The only racists here are the piece of (expletive) Black Lives Matter terrorists and their supporters” [VIDEO],FALSE
Detroit eyes refunding of up to $660 million bonds,TRUE
DETROIT FREE PRESS EDITOR Calls For Gruesome Murder Of MI GOP Lawmakers,FALSE
DETROIT FREE PRESS EDITOR Calls For Gruesome Murder Of MI GOP Lawmakers,FALSE
Detroit mayor eyes legal action over pension shortfall,TRUE
Detroit mayor unveils budget with eye on shedding state oversight,TRUE
"DETROIT POLICE FORCED To Call Out BOMB SQUAD To Protect Trump From Hillary Supporters Offended By Speech About Bringing Jobs Back To Blacks, Faith",FALSE
"DETROIT POLICE FORCED To Call Out BOMB SQUAD To Protect Trump From Hillary Supporters Offended By Speech About Bringing Jobs Back To Blacks, Faith",FALSE
DETROIT PUBLIC SCHOOL Assistant Supervisor Admits To Stealing Money From Special Needs Students,FALSE
Detroit school system's manager to step down this month,TRUE
DETROIT SCHOOLS CHIEF Wants To Shut Down Charter Schools Ranked “Best In The State” To Focus On Public Schools Ranked “Worst Urban School District In Country”,FALSE
DETROIT SCHOOLS CHIEF Wants To Shut Down Charter Schools Ranked “Best In The State” To Focus On Public Schools Ranked “Worst Urban School District In Country”,FALSE
Detroit Suburb Elects First Muslim Majority City Council In America [VIDEO],FALSE
Detroit Suburb Elects First Muslim Majority City Council In America [VIDEO],FALSE
DETROIT: BIKERS SHOW UP In Big Numbers To Defend Kid Rock Against Leftist Protesters [VIDEO],FALSE
DETROIT: BIKERS SHOW UP In Big Numbers To Defend Kid Rock Against Leftist Protesters [VIDEO],FALSE
DETROIT: IMMIGRANT STEALS $132 MILLION From Medicare…Owns $7 Million Mansion With Indoor Basketball Court…Defense Lawyer Mohammed Nasser Says He’s “Not a flight risk”,FALSE
DETROIT: IMMIGRANT STEALS $132 MILLION From Medicare…Owns $7 Million Mansion With Indoor Basketball Court…Defense Lawyer Mohammed Nasser Says He’s “Not a flight risk”,FALSE
"DETROIT’S AL SHARPTON WANNABE Attempts To Bully NAACP Award Winning Artist, Kid Rock Into Ditching Confederate Flag [VIDEO]",FALSE
"DETROIT’S AL SHARPTON WANNABE Attempts To Bully NAACP Award Winning Artist, Kid Rock Into Ditching Confederate Flag [VIDEO]",FALSE
"Deutsche Bank asks for more time for U.S. query on Trump, Russia: source",TRUE
Deutsche Bank ignores U.S. Trump/Russia query: Democratic staffer,TRUE
DEVASTATING 30 SECOND Commercial Shows Scary Truth About TARGET’S Dangerous Open Door Bathroom Policy [VIDEO],FALSE
DEVASTATING 30 SECOND Commercial Shows Scary Truth About TARGET’S Dangerous Open Door Bathroom Policy [VIDEO],FALSE
Development aid cannot be part of defense spending: NATO's Stoltenberg,TRUE
Device used during London metro incident did not fully detonate: Sky News,TRUE
DeVos confirmed as U.S. education secretary as Pence breaks tie,TRUE
DHS SECRETARY GETS HAMMERED With “Where’s Obama” Questions…You Won’t Believe His Excuse!,FALSE
DHS SECRETARY GETS HAMMERED With “Where’s Obama” Questions…You Won’t Believe His Excuse!,FALSE
DHS Spends Millions To Keep Employees On Paid Leave For Up To Three Years!,FALSE
DIAMOND & SILK: Liberals Respect President Trump or Get Out! [Video],FALSE
"DIAMOND AND SILK Clap-Back at Eminem: ‘When you come for President Trump, we are going to come for you, boo… [Video]",FALSE
DIAMOND AND SILK Dissect The Benghazi Hearings And Rip Hillary To Shreds…You Gotta See This! [VIDEO],FALSE
DIAMOND AND SILK Give It To “Underhanded” Meryl Streep [Video],FALSE
DIAMOND AND SILK Give It To “Underhanded” Meryl Streep [Video],FALSE
DIAMOND AND SILK Go Off On Michelle Obama For Saying We Lost HOPE [Video],FALSE
DIAMOND and SILK Have Message For GOP Candidates Who Don’t Embrace Trump After Ed Gillespie Loses Governor’s Race In VA,FALSE
DIAMOND and SILK Have Message For GOP Candidates Who Don’t Embrace Trump After Ed Gillespie Loses Governor’s Race In VA,FALSE
DIAMOND AND SILK Open Up LARGE Can Of WHOOP A$$ On Maxine Waters In PAINFULLY FUNNY Video,FALSE
DIAMOND AND SILK Open Up LARGE Can Of WHOOP A$$ On Maxine Waters In PAINFULLY FUNNY Video,FALSE
"DIAMOND AND SILK Open Up LARGE Can Of WHOOP A$$ On Maxine Waters In PAINFULLY FUNNY VIDEO: “When You Come For Donald Trump, We’re Coming For You!”",FALSE
"DIAMOND AND SILK Open Up LARGE Can Of WHOOP A$$ On Maxine Waters In PAINFULLY FUNNY VIDEO: “When You Come For Donald Trump, We’re Coming For You!”",FALSE
DICK DURBIN Clashes With Pelosi: You can only be a Dem if you support abortion [Video],FALSE
DICK DURBIN Clashes With Pelosi: You can only be a Dem if you support abortion [Video],FALSE
"DICK MORRIS: HOW HILLARY Hired “Secret Police” To Threaten, Smear Bill’s Rape, Sexual Assault Victims [VIDEO]",FALSE
"DICK MORRIS: HOW HILLARY Hired “Secret Police” To Threaten, Smear Bill’s Rape, Sexual Assault Victims [VIDEO]",FALSE
"DID BEYONCE AND JAY Z’s “Vacation” To Communist Cuba Set Stage For Obama To Pardon Fugitive, Black Panther Cop Killer?",FALSE
"DID BEYONCE AND JAY Z’s “Vacation” To Communist Cuba Set Stage For Obama To Pardon Fugitive, Black Panther Cop Killer?",FALSE
DID BILL CLINTON ADVISE DONALD TRUMP TO RUN FOR PRESIDENT?,FALSE
DID BILL CLINTON FALL ASLEEP During Hillary’s Acceptance Speech? [Video],FALSE
DID CHILD PORN CASE EXPOSE Deep Ties Between Geek Squad and FBI That Went Around The Need For A Warrant,FALSE
DID FOX NEWS’ MEGYN KELLY EXPOSE HERSELF AS JUST ANOTHER WHINY LIBERAL NEWS HOST?,FALSE
Did Hillary Clinton REALLY Break Her Toe? [VIDEO],FALSE
Did Hillary Clinton REALLY Break Her Toe? [VIDEO],FALSE
DID HILLARY Cut Interview Short Because She Felt Another Coughing Fit Coming On? Ducks Behind Pillar [Video],FALSE
DID HILLARY Just Lose Her “Get Out Of Jail Free” Card?…Senior Trump Advisor: “Trump Has Not Ruled Out Criminal Probe” Against Hillary,FALSE
DID HILLARY Just Lose Her “Get Out Of Jail Free” Card?…Senior Trump Advisor: “Trump Has Not Ruled Out Criminal Probe” Against Hillary,FALSE
DID HILLARY REALLY THINK She’d Get Away With Telling Big Fat Lie About Obama’s “Red Line” Comment?,FALSE
DID HILLARY REALLY THINK She’d Get Away With Telling Big Fat Lie About Obama’s “Red Line” Comment?,FALSE
DID HILLARY REALLY THINK She’d Get Away With Telling Big Fat Lie About Obama’s “Red Line” Comment?,FALSE
DID IRAN RELEASE This Footage Of Captured U.S. Sailor Apologizing To Humiliate America?,FALSE
DID IRAN RELEASE This Footage Of Captured U.S. Sailor Apologizing To Humiliate America?,FALSE
DID IRAN RELEASE This Footage Of Captured U.S. Sailor Apologizing To Humiliate America?,FALSE
DID MCDONALD’S TWEET Nasty Things to President Trump? Tweet Deleted But Liberal Press Runs With It,FALSE
DID MEGYN KELLY CROSS THE LINE In Her War With Trump In Her Defense Of Obama? [VIDEO],FALSE
DID MILITARY JUDGE Give Army Deserter Bowe Bergdahl A Slap On The Wrist Because of President Trump?,FALSE
DID MILITARY JUDGE Give Army Deserter Bowe Bergdahl A Slap On The Wrist Because of President Trump?,FALSE
DID OBAMA COMMIT A FELONY When He Sent $400 Million To Iran? [Video],FALSE
DID OBAMA COMMIT A FELONY When He Sent $400 Million To Iran? [Video],FALSE
DID OBAMA ROB FANNIE & FREDDIE OF BILLIONS? Dr. Ben Carson’s Shocking Discovery At HUD Could Be A Clue! [Video],FALSE
DID OBAMA ROB FANNIE & FREDDIE OF BILLIONS? Dr. Ben Carson’s Shocking Discovery At HUD Could Be A Clue! [Video],FALSE
DID OBAMA SHUT DOWN WIKILEAKS ABILITY TO EXPOSE HILLARY CAMPAIGN?…Internet Intentionally Cut Off!,FALSE
Did OPRAH Just Leave “Nasty” Hillary Wishing She Wouldn’t Have Endorsed Her? [VIDEO],FALSE
Did OPRAH Just Leave “Nasty” Hillary Wishing She Wouldn’t Have Endorsed Her? [VIDEO],FALSE
DID REP SHEILA JACKSON LEE Bump First Class Passenger From Seat?…Angry Passenger Tweets Out Photo!,FALSE
DID TRUMP OFFEND HISPANIC AMERICANS WITH HIS REMARKS? The Latest Poll Numbers With Hispanics May Surprise You,FALSE
DID TRUMP OFFEND HISPANIC AMERICANS WITH HIS REMARKS? The Latest Poll Numbers With Hispanics May Surprise You,FALSE
Did UPS Secretly Fly “Refugees” Into U.S. From The Middle East? WATCH Governor Chris Christie’s Shocking Interview With Bill O’Reilly,FALSE
Did UPS Secretly Fly “Refugees” Into U.S. From The Middle East? WATCH Governor Chris Christie’s Shocking Interview With Bill O’Reilly,FALSE
Did UPS Secretly Fly “Refugees” Into U.S. From The Middle East? WATCH Governor Chris Christie’s Shocking Interview With Bill O’Reilly,FALSE
'Die is cast': EU refrains from late appeal to Trump on climate,TRUE
Different this time? Trump candidacy could weigh on Fed thinking,TRUE
Difficult legal path forward for Trump in sanctuary cities case,TRUE
Difficult migration debate looms as African and EU leaders meet,TRUE
Difficult to cut U.S. corporate tax rate below 26 percent: study,TRUE
Digging dung: South Africa's amaBhungane heaps pressure on Zuma,TRUE
"Digisexual Robot Pimps, Swamp Chess, Hollywood & DC Cannibalism: Boiler Room EP #137",FALSE
"Digisexual Robot Pimps, Swamp Chess, Hollywood & DC Cannibalism: Boiler Room EP #137",FALSE
"Digital Tabloids, Narco-memes & The League of Shadows: Boiler Room EP #136",FALSE
"Digital Tabloids, Narco-memes & The League of Shadows: Boiler Room EP #136",FALSE
DIGITAL TYRANNY: Google and Facebook’s Automated Censorship Program (I Hope You Can Speak Chinese),FALSE
DIGITAL TYRANNY: Google and Facebook’s Automated Censorship Program (I Hope You Can Speak Chinese),FALSE
DIGITAL TYRANNY: Google Will Make ‘Those Kinds of Sites’ Harder to Find,FALSE
DIGITAL TYRANNY: Google Will Make ‘Those Kinds of Sites’ Harder to Find,FALSE
DINESH D’SOUZA BRILLIANTLY Schools Hollywood Reporter On Why Racist Democrats Keep Minorities On The Plantation [VIDEO],FALSE
DINESH D’SOUZA BRILLIANTLY Schools Hollywood Reporter On Why Racist Democrats Keep Minorities On The Plantation [VIDEO],FALSE
Dinesh D’Souza DESTROYS Leftist College Student’s “White Privilege” Argument [VIDEO],FALSE
Dinesh D’Souza DESTROYS Leftist College Student’s “White Privilege” Argument [VIDEO],FALSE
DINESH D’SOUZA Has A Brilliant Message For ALL Americans…Especially Never Trumpers [Video],FALSE
"DINESH D’SOUZA: “Not Since Lincoln, Have The Democrats So Obstinately Refused To Accept The Result Of A Lawful Election” [VIDEO]",FALSE
"DINESH D’SOUZA: “Not Since Lincoln, Have The Democrats So Obstinately Refused To Accept The Result Of A Lawful Election” [VIDEO]",FALSE
DINESH D’SOUZA: Why Hillary Wants To Bring In Muslim Refugees By The Thousands [Video],FALSE
DINGBAT DEMOCRAT Maxine Waters Hopes Trump Won’t Serve 4 Years…Thinks Putin Invaded Korea [VIDEO],FALSE
DINGBAT DEMOCRAT Maxine Waters Hopes Trump Won’t Serve 4 Years…Thinks Putin Invaded Korea [VIDEO],FALSE
DINGBAT MAXINE WATERS Tells Islamic Society Republicans Trying To Prevent Sharia Law From Being Enforced In America Is “Contrary To American Values…Threatens National Security” [VIDEO],FALSE
DINGBAT MAXINE WATERS Tells Islamic Society Republicans Trying To Prevent Sharia Law From Being Enforced In America Is “Contrary To American Values…Threatens National Security” [VIDEO],FALSE
DINGBAT NANCY STRIKES AGAIN! Watch Nancy Pelosi Refer To NRA As Part Of Intelligence Committee [VIDEO],FALSE
DINGBAT NANCY STRIKES AGAIN! Watch Nancy Pelosi Refer To NRA As Part Of Intelligence Committee [VIDEO],FALSE
"Diplomatic Frauds: Kerry, Power, Kirby Lying and Shilling for ‘Body Bags’ and War in Syria",FALSE
"Diplomatic Frauds: Kerry, Power, Kirby Lying and Shilling for ‘Body Bags’ and War in Syria",FALSE
Diplomats search for way to save trade system after U.S. vetoes judges,TRUE
DIRECTOR OF COMMUNITY RELATIONS AT UNIV of WI: “Stealing From Wal-Mart Shouldn’t Be A Crime” [VIDEO],FALSE
DIRECTOR OF COMMUNITY RELATIONS AT UNIV of WI: “Stealing From Wal-Mart Shouldn’t Be A Crime” [VIDEO],FALSE
DIRECTOR OF SOME OF MOST VIOLENT FILMS IN HOLLYWOOD JOINS CAMPAIGN FOR DESTRUCTION OF GUNS,FALSE
DIRTY COP WHO LEAKED Charges Against Former Trump Campaign Manager To CNN From SEALED Grand Jury Information Is Revealed,FALSE
DIRTY COP WHO LEAKED Charges Against Former Trump Campaign Manager To CNN From SEALED Grand Jury Information Is Revealed,FALSE
DIRTY HARRY REID DECLARES VICTORY ON IRAN DEAL AS MORE DEMS GIVE SUPPORT,FALSE
DIRTY JOBS’ MIKE ROWE: Great Opportunities Out There That People Don’t Know Exist [Video],FALSE
DIRTY JOBS’ MIKE ROWE: Great Opportunities Out There That People Don’t Know Exist [Video],FALSE
DIRTY POLITICS: HOW OBAMA’S INTEL RULES CHANGES Opened The Door For More Spying On Americans,FALSE
DIRTY POOL! FBI AND DOJ Just Affirmed They Spied On Trump WITHOUT Proving Dossier’s Authenticity,FALSE
DIRTY POOL! FBI AND DOJ Just Affirmed They Spied On Trump WITHOUT Proving Dossier’s Authenticity,FALSE
"DIRTY TRICK THE R(In Name Only)NC Used Against Trump And Cruz To Prop Up Bush, Kasich And Rubio",FALSE
"DIRTY, VIOLENT, DIVIDED AND CORRUPT: Disgusted Democrat Exposes Coordinated Corruption, Media Disgusted By Filth, Horrible Organization At DNC [VIDEO]",FALSE
"DIRTY, VIOLENT, DIVIDED AND CORRUPT: Disgusted Democrat Exposes Coordinated Corruption, Media Disgusted By Filth, Horrible Organization At DNC [VIDEO]",FALSE
"Disabled in war, Afghan soldiers seek a living on the streets",TRUE
DISABLED MAN WITH CANE CONFRONTS 3 PUNKS STANDING ON AMERICAN FLAG ON UCLA CAMPUS: What He Does Next Is Awesome! [VIDEO],FALSE
DISABLED VET WITH CANE FORCED TO WALK To Trump Rally…Pictures Of Supporters Walking 3 Miles After Protesters Shut Down Roads,FALSE
Disapproval rating for Japan PM Abe exceeds support: Kyodo poll,TRUE
DISASTER CAPITALISTS: How Bill And Hillary’s “Clinton Foundation” Used Relief Donations Like An ATM,FALSE
DISASTER CAPITALISTS: How Bill And Hillary’s “Clinton Foundation” Used Relief Donations Like An ATM,FALSE
DISASTER CAPITALISTS: How Bill And Hillary’s “Clinton Foundation” Used Relief Donations Like An ATM,FALSE
"'Disastrous' conditions for migrants displaced by Libya clashes, official says",TRUE
"Disclose your donors, South African court tells political parties",TRUE
Discord among Republicans already weighs on Trump's tax plan,TRUE
DISCOVERED: FORMER PAKISTANI-BORN MUSLIM IT AIDE Under Investigation By FBI For Stealing Data From Congress Has ACTIVE House Email Account TIED TO MUSLIM US Rep André Carson,FALSE
DISCOVERED: FORMER PAKISTANI-BORN MUSLIM IT AIDE Under Investigation By FBI For Stealing Data From Congress Has ACTIVE House Email Account TIED TO MUSLIM US Rep André Carson,FALSE
DISGRACE: OBAMA Regime Caught WASTING $25 Million US Tax Dollars On Phony CLIMATE CHANGE In Country Where Citizens Are Starving [VIDEO],FALSE
DISGRACE: OBAMA Regime Caught WASTING $25 Million US Tax Dollars On Phony CLIMATE CHANGE In Country Where Citizens Are Starving [VIDEO],FALSE
DISGRACEFUL! Senator John McCain Swipes At Trump…Slams His Leadership Ability,FALSE
DISGRACEFUL! Senator John McCain Swipes At Trump…Slams His Leadership Ability,FALSE
DISGRACEFUL: US Air Force Can No Longer Afford 21-Gun Salute At Vet Funerals…Plenty Of Funds For Muslim Immigrants,FALSE
DISGRACEFUL: US Air Force Can No Longer Afford 21-Gun Salute At Vet Funerals…Plenty Of Funds For Muslim Immigrants,FALSE
DISGRACEFUL: US Air Force Can No Longer Afford 21-Gun Salute At Vet Funerals…Plenty Of Funds For Muslim Immigrants,FALSE
"DISGUSTING VIDEO EMERGES of LIBERAL ACTOR, and Democrat Donor, Ben Affleck That Should Have Ended His Career",FALSE
"DISGUSTING VIDEO EMERGES of LIBERAL ACTOR, and Democrat Donor, Ben Affleck That Should Have Ended His Career",FALSE
"DISGUSTING VIDEO SHOWS Syrian Parents Sending 7, 9 Yr Old Daughters To Blow Themselves Up For Allah",FALSE
DISGUSTING VIDEOS Show Joe Biden Groping Little Girls…Watch Girls Elbow Biden To Keep His Hands Off Their Breasts,FALSE
DISGUSTING VIDEOS Show Joe Biden Groping Little Girls…Watch Girls Elbow Biden To Keep His Hands Off Their Breasts,FALSE
"DISGUSTING! Abusive “Transformers” Star Shia LaBeouf Repeatedly SCREAMS, “He Will Not Divide Us” In Face Of Young Trump Supporter [VIDEO]",FALSE
"DISGUSTING! Abusive “Transformers” Star Shia LaBeouf Repeatedly SCREAMS, “He Will Not Divide Us” In Face Of Young Trump Supporter [VIDEO]",FALSE
"DISGUSTING! DEEPLY ENTRENCHED, BIG MONEY TIES Between FBI Director James Comey And #CrookedHillary Clinton Are Revealed",FALSE
"DISGUSTING! DEEPLY ENTRENCHED, BIG MONEY TIES Between FBI Director James Comey And #CrookedHillary Clinton Are Revealed",FALSE
DISGUSTING! Hillary Voters Taunt And Abuse Americans In Their Effort To: “Make America Mexico Again” [Video],FALSE
"DISGUSTING! SEATTLE MAYOR WHO Announced He’s Suing Trump Over Sanctuary City Exec Order Is Accused Of Raping 15-Yr Old Boy, Two Others",FALSE
"DISGUSTING! SEATTLE MAYOR WHO Announced He’s Suing Trump Over Sanctuary City Exec Order Is Accused Of Raping 15-Yr Old Boy, Two Others",FALSE
"DISGUSTING! UNEMPLOYED, RACE-OBSESSED Colin Kaepernick Will Be Added To Smithsonian Black History Museum, While Conservative Supreme Court Justice Clarence Thomas Is BLACKLISTED",FALSE
"DISGUSTING! UNEMPLOYED, RACE-OBSESSED Colin Kaepernick Will Be Added To Smithsonian Black History Museum, While Conservative Supreme Court Justice Clarence Thomas Is BLACKLISTED",FALSE
DISGUSTING! USA TODAY Video Suggests “Trump Era” Will Make Traveling Unsafe…Rebuttal Video Already Out! [Video],FALSE
DISGUSTING! USA TODAY Video Suggests “Trump Era” Will Make Traveling Unsafe…Rebuttal Video Already Out! [Video],FALSE
DISGUSTING: ANARCHIST PUNK Calls U.S. Veteran “Anti-American”…VETERAN Yells Back “I’m a Patriot!” [Video],FALSE
DISGUSTING: ANARCHIST PUNK Calls U.S. Veteran “Anti-American”…VETERAN Yells Back “I’m a Patriot!” [Video],FALSE
DISGUSTING: BARACK OBAMA WISHES MUSLIMS HAPPY END OF RAMADAN Following Murder Of 4 Marines By Muslim Terrorist,FALSE
DISGUSTING: CLEVELAND COPS JOIN Hate Group Who Inspired Multiple Murders Of Fellow Officers To Disrespect Our Flag,FALSE
DISGUSTING: CLEVELAND COPS JOIN Hate Group Who Inspired Multiple Murders Of Fellow Officers To Disrespect Our Flag,FALSE
"DISGUSTING: Daughter, 5 Cruz Supporters Drag 91 YR OLD CONSERVATIVE ICON, Phyllis Schlafly Into Court Over Her Endorsement Of Trump",FALSE
"Disillusionment, U.S.A. Where voters are just hoping for change.",TRUE
DISMISSED: Trump Fires Scandal Plagued FBI Director James Comey – What Does It Mean?,FALSE
DISMISSED: Trump Fires Scandal Plagued FBI Director James Comey – What Does It Mean?,FALSE
Disney CEO says staying on Trump advisory council,TRUE
DISNEY HAS A DISTURBING SURPRISE For Kids Who Watch Their Top-Rated Show Targeted At Kids 6-14 Yrs Old,FALSE
DISNEY HAS A DISTURBING SURPRISE For Kids Who Watch Their Top-Rated Show Targeted At Kids 6-14 Yrs Old,FALSE
DISNEY Introduces New Marvel Comic Books: Captain America (Captain Socialist) Beats Up Conservative Terrorists Defending U.S. Borders And More [VIDEO],FALSE
DISNEY Introduces New Marvel Comic Books: Captain America (Captain Socialist) Beats Up Conservative Terrorists Defending U.S. Borders And More [VIDEO],FALSE
DISNEY OWNED ABC SHOW “Scandal” Shows Actress Having Abortion While “Silent Night” Plays And Narrator Says: “Family doesn’t complete you…it destroys you” [VIDEO] UPDATE: ‘Scandal’ Producer Sits On Planned Parenthood Board,FALSE
DISNEY SELLS Disgusting New Book Teaching “Liberal and Progressive” Thought…Targets 0-2 Yr Old Babies,FALSE
DISNEY SELLS Disgusting New Book Teaching “Liberal and Progressive” Thought…Targets 0-2 Yr Old Babies,FALSE
DISNEY WORKER TELLS HORROR STORY OF BEING FORCED TO TRAIN FOREIGN WORKER To Replace Him Or Forego Severance Package,FALSE
DISNEY WORKER TELLS HORROR STORY OF BEING FORCED TO TRAIN FOREIGN WORKER To Replace Him Or Forego Severance Package,FALSE
DISNEY WORKER To Testify About Having To Train His Foreign Worker Replacement,FALSE
DISNEY’S ESPN PUNISHES TRUMP FOR FREE SPEECH…Isn’t It Time America Punished DISNEY For Putting Their Leftist Agenda Before Free Speech?,FALSE
DISNEY’S ESPN PUNISHES TRUMP FOR FREE SPEECH…Isn’t It Time America Punished DISNEY For Putting Their Leftist Agenda Before Free Speech?,FALSE
DISNEYLAND: Anti-Trump Protester Shouting “Lock him up!” Gets Surprise Blowback From Trump Supporters [Video],FALSE
Disparate crises distract from Obama bid to sign off on Asia shift,TRUE
Dispatch from inside the conventions,TRUE
"Displaced by mining, Peru villagers spurn shiny new town",TRUE
"Dispute erupts over House panel subpoenas for CIA, FBI",TRUE
Disputed CFPB acting director plans to seek preliminary injunction: filing,TRUE
DISRESPECTFUL DEMS EXPOSED! You’ll Never Guess Who Also Boycotted George W. Bush’s Inauguration [VIDEO],FALSE
DISRESPECTFUL DEMS EXPOSED! You’ll Never Guess Who Also Boycotted George W. Bush’s Inauguration [VIDEO],FALSE
Dissident Uzbek writer held on return from exile: wife,TRUE
Dissidents hope for public recognition from Obama on Cuba visit,TRUE
District of Columbia approves $15/hour minimum wage,TRUE
Distrustful U.S. allies force spy agency to back down in encryption fight,TRUE
DISTURBING TRUTH ABOUT How The UN Decides Which Muslim “REFUGEES” Will Be Your New Neighbor [VIDEO],FALSE
DISTURBING TRUTH ABOUT How The UN Decides Which Muslim “REFUGEES” Will Be Your New Neighbor [VIDEO],FALSE
DISTURBING TRUTH ABOUT How The UN Decides Which Muslim “REFUGEES” Will Be Your New Neighbor [VIDEO],FALSE
Disturbing Uncovered Emails From Huma Abedin Bring Hillary’s Mental Health Into Question: “Often confused”,FALSE
Disturbing Uncovered Emails From Huma Abedin Bring Hillary’s Mental Health Into Question: “Often confused”,FALSE
DISTURBING VIDEO Shows HILLARY’S Campaign Likely FAKED Her Audience At NC Rally,FALSE
DISTURBING VIDEO Shows HILLARY’S Campaign Likely FAKED Her Audience At NC Rally,FALSE
DISTURBING VIDEO: White Journalism Professor Orders Students To Physically Remove Asian Reporter From University: “I need some muscle over here”,FALSE
DISTURBING! EPA CHIEF’S INSULTING RANT Against “Climate Deniers” As “Not Normal” [Video],FALSE
DISTURBING! EPA CHIEF’S INSULTING RANT Against “Climate Deniers” As “Not Normal” [Video],FALSE
"DISTURBING: Tomi Lahren Panders To “The View” Hags, Says She’s Always Been “Pro-Choice”…OOPS!…Video Emerges Of Lahren Calling Pro-Choicer’s “Straight Up Baby Killers” Only 3 Months Ago",FALSE
"DISTURBING: Tomi Lahren Panders To “The View” Hags, Says She’s Always Been “Pro-Choice”…OOPS!…Video Emerges Of Lahren Calling Pro-Choicer’s “Straight Up Baby Killers” Only 3 Months Ago",FALSE
DIVERSITY GONE WILD: US Government Plans To Replace Alexander Hamilton On $10 Bill With A Woman…,FALSE
DIVERSITY GONE WILD: US Government Plans To Replace Alexander Hamilton On $10 Bill With A Woman…,FALSE
DIVERSITY GONE WILD: US Government Plans To Replace Alexander Hamilton On $10 Bill With A Woman…,FALSE
Divided Catalans prepare to vote in close-run election,TRUE
Divided Catalans prepare to vote in close-run election,TRUE
Divided lawmakers battle over Puerto Rico debt bill  ,TRUE
"Divided on Trump, EU insists on European unity",TRUE
Divided Srebrenica awaits Mladic verdict 22 years after massacre,TRUE
Dividend-seeking investors should check out technology: Epoch,TRUE
DIVISIVE OBAMA GIVES THANKSGIVING ADDRESS: “Speak out for what is right” [Video],FALSE
DIVISIVE OBAMA GIVES THANKSGIVING ADDRESS: “Speak out for what is right” [Video],FALSE
Djokovic hoping Kyrgios can stop squandering his gifts,TRUE
DNA tests on Dali's body refute woman's paternity claim,TRUE
DNC Chair Asks Democrat Members Of Congress To “Bring A Muslim” To State Of Union…,FALSE
DNC Chair Asks Democrat Members Of Congress To “Bring A Muslim” To State Of Union…,FALSE
DNC Chair Asks Democrat Members Of Congress To “Bring A Muslim” To State Of Union…,FALSE
DNC CHAIR PEREZ Answers On Returning ‘Dirty’ Money From Weinstein [Video],FALSE
DNC CHAIR PEREZ Says Trump ‘Didn’t Win’…Decides To Rewrite Constitution Without Electoral College…,FALSE
DNC CHAIR PEREZ Says Trump ‘Didn’t Win’…Decides To Rewrite Constitution Without Electoral College…,FALSE
DNC CHAIR Pulls Tired Race Card: Claims “Racism” and “Voter Suppression” in GOP Playbook [Video],FALSE
DNC CHAIR Pulls Tired Race Card: Claims “Racism” and “Voter Suppression” in GOP Playbook [Video],FALSE
DNC CHAIR TOM PEREZ DOUBLES DOWN: No Regrets For Nasty Language In Speech [Video],FALSE
DNC CHAIR Vows To Build Party In All *57* States…Oops! Did He Go To School With Obama? [Video],FALSE
DNC MEGA-DONOR Ditches Dems in Scathing Message: ‘Bunch of dumb-ass political hacks’,FALSE
DNC PAY TO PLAY LIST REVEALED: Federal Positions Awarded To Donors Including Commie Jeh Johnson,FALSE
DNC WILL SPEND $60 MILLION To Coronate Crooked Hillary…Says It’s Nobody’s Business Where Money Is Coming From,FALSE
DNC WILL SPEND $60 MILLION To Coronate Crooked Hillary…Says It’s Nobody’s Business Where Money Is Coming From,FALSE
Do not expect postcard-sized tax return from Republican plan: experts,TRUE
Do not expect postcard-sized tax return from Republican plan: experts,TRUE
"Do not vote for 'demagogue' Trump, USA Today tells its readers",TRUE
"DO WOMAN WANT TO ELECT A BULLY Whose Campaign Works With Shady Operatives To Incite Violence Against Women, Children And Senior Citizens? [VIDEO]",FALSE
"DO WOMAN WANT TO ELECT A BULLY Whose Campaign Works With Shady Operatives To Incite Violence Against Women, Children And Senior Citizens? [VIDEO]",FALSE
DO YOU KNOW SOMEONE Who Is Afflicted With “The Bern”?…Great News…There Is A Cure! [VIDEO],FALSE
DO YOU KNOW SOMEONE Who Is Afflicted With “The Bern”?…Great News…There Is A Cure! [VIDEO],FALSE
DO YOU KNOW WHO THIS IS? CLINTON FAMILY CORRUPTION RUNS DEEP,FALSE
DO YOU SEE A PATTERN WITH THE NAMES HERE? HUGE FOOD STAMP BUST! 14 Arrested For $16 Million In Food Stamp Fraud[Video],FALSE
DO YOU WANT TO SAVE AMERICA FROM HILLARY? Share This VIDEO With Everyone You Know…,FALSE
DO YOU WANT TO SAVE AMERICA FROM HILLARY? Share This VIDEO With Everyone You Know…,FALSE
DOCTOR MENTIONED In Hillary Email Released By Wikileaks Found DEAD In Apartment…Police Say He Committed Suicide By Stabbing Himself To Death??,FALSE
DOCTOR MENTIONED In Hillary Email Released By Wikileaks Found DEAD In Apartment…Police Say He Committed Suicide By Stabbing Himself To Death??,FALSE
DODGY DOSSIER: The Trump-Russia Dossier Was Funded by Political Rivals,FALSE
DODGY DOSSIER: The Trump-Russia Dossier Was Funded by Political Rivals,FALSE
Does CNN Really Have a ‘Cosmopolitan Bias’?,FALSE
Does CNN Really Have a ‘Cosmopolitan Bias’?,FALSE
Does Myanmar violence amount to human rights crimes?,TRUE
DOES NANCY NEED MEDICAL ATTENTION? Watch As Nancy Pelosi Stumbles Over Everyday Words A 3rd Grader Can Pronounce [VIDEO],FALSE
